772,131,558,587,441
631,19,997,397,33,63,629,601,833,681,662,551
530,606,536,164,661,974
819,211,76,613,84,266
938,532,10,632,93,402,895,659,874,223
269,821,25,689,989
624,826,214,644
321,14,717,855,835,220
528,604,176,996,188
447,621,517,430,975,309
690,928,304,782,489
77,430,700
692,4,960,106,18,36
63,166,842,853,626,127
714,449,458,694,636,392,859
271,939,51,411,537,863,569
768,51,846,910,540
277,451,291,209,879,275,790,327
698,852,992,878,701,182,961
113,485,573,133,921,937,823,747
838,846,957,833,170,950,992,786
258,128,293,869,336,173,845,262,35
702,722,396,474
435,93,755,3,727,275,517,401
724,840,378,820,196
789,458,999
18,198,818,493,162,63,858,2
197,787,45,869,461,999
742,728,117,46,731,301,973
937,831,665,191,435,535
670,860,82,903,342
107,755,323,992,595,984,843,663,487,816
672,352,456,493,142,706,582
93,878,429,989,165,555,550
808,674,172,598,21,228,910
877,467,533,626,31,753,427
434,328,136,342,11,846,546
638,612,576,369,322,145,411,19,234,221,527
856,678,750,537,943,552
810,60,539,456,493,257,576
497,858,96,744,698
414,402,934,233,783,128,55,809,654,412,616,531,663
682,450,222,760,775
297,96,791,883,506
378,506,302,750,360
814,883,261,197,327
32,964,504,78,562
21,805,93,28
384,420,728,281,828,526
727,45,145,649,161,631,349,741,351,616
578,788,640,157,743,180
485,103,451,383,557,979,389,170
952,822,692,37
35,958,416,818,990,685
674,556,326
191,277,939,814,293,529
732,108,717,841,850
667,556,716,598,272,83,118,947,353,945
968,730,88,950
429,49,317,821,173,336,535
752,621,961,837,115
213,639,871,879,695,429,446,951,260,208,816
736,682,640
629,720,223
754,684,652,854,982
215,523,751,633,150
18,560,770,66,666,76
709,629,137,769,555,730
688,794,708,756,370,930,55,681,626,426
561,635,44,23,149,796,264,160,562,81,490,985,723
856,678,324,903,997,943,245
325,289,479,688,955,17
716,868,322,328,434,136,844,420
815,123,647,361,188,465
788,928,723
95,759,135,387,517
722,786,902,262,740
629,145,503,603,419,405,126,461,453
830,760,795,396,528,390
105,9,445,133,605,177,537
736,84,2,376,938,6
857,603,767,959,211,940,70,742
688,794,483,681,930,402,626,938,35
586,437,718,447,710,396,805,668
782,746,120
27,969,177,365,455,5,161,489,144,802
744,860,826,890,858
781,389,591,823,37,803,792,716,793
906,952,892,574,60,942,147
75,333,313,621,813,372,243
698,704,996,586,196,422,690
825,227,799,173,855,907,707,202,790
758,846,720,421,82,491
150,405,875,393,857,76,961
724,412,804,80,590,90
413,901,419,149,779,797,105,373,370,503,537,20,851,499,579,317,219
384,728,320,88,888,988,636,450
767,428,427
752,838,404,329,454,722,235
334,513,628,64
738,466,151,428,771
137,305,925,811,752,597
832,394,296,95,149,698,160,592,13
593,443,187,803,324,464,507
878,363,848,950,245
111,821,991,425
834,114,270,138,63
977,42,481,357,757,214,207
790,862,11,51,240,505
406,49,19,903,838,13
792,616,614,172
261,869,948,587,593,743
806,220,1,486,226,928,505,795,764
888,801,223
264,302,820,881,625,637,905,989,158
318,179,433,366,516,239
538,1000,893,654,779,220,975,396,190
170,657,148,688,11,595,935
446,500,616,767,416,426,688,720
755,397,403,776,761,135,92,525
206,920,448,114,716
185,15,383,407,983,747,417,176
744,520,454
365,437,565,368,903,620,827,109
206,356,808
11,939,661,949,260,339,35
736,650,332,263,532,680,592
305,825,171,177,27,905,637,469,22
474,710,734,861,376
23,801,902,701,653,685,29
768,292,806,634,279,580
122,703,454,845,267,910,829
824,246,964,546,770,237
45,911,583,26,223
728,742,384,372,878,698,627,549,13
842,275,853,486
804,729,138,596,8
500,755,857,548,56,426,255,930,267
116,848,888,897,804,187,961
655,85,905,625,501,954,806,513,517
806,700,860,225,545
807,835,789,470,767
808,674,364,21
432,355,585,992,917,130,833
796,840,754,498,200,798,787,189,550
707,195,10,909,61
800,772,653,816,790,347,402,504,38
363,801,521,567,384,803,852,759
694,802,477,784,727,849,478
49,871,75,399,421,437,541,833,87,453
834,310,699,872,78,42,831,768,516
187,300,981,957,529
862,716,274,133,316,290,791
171,551,281
519,715,705,190
733,214,160
680,82,51,235,518
40,63,94,842,107,579,389
964,446,42,960,50,713,479
327,211,837,157,237,623,668
774,684,856,973,550,571,613
609,683,799,765,144
536,594,960,18
154,286,605,390,747,503,806,935
924,792,98,572,832,866,196,329,247
937,787,289,651,283
746,950,904,722,908,666
110,821,529,930
320,946,88,632,580,895,440,373,673
61,109,482,317
650,738,624,902,598,35,140,287
939,26,689,411,13,545,109,777
266,824,246
515,680,553,236,661,14,179
810,766,836,106,316,712
218,272,337,330,581,39,864,636,966,466
206,834,114,359
233,819,984,555,217,957,832,319,811
680,758,858,850,910,409,307
41,277,153,635,99,102
684,388,881,804,306,417
879,647,790,513,37
396,466,795,303,566
991,617,217,405,19,173
732,380,226,536,418,478
903,870,556,681,931,236,71
772,680,790,634,870,402,564
107,235,145,441,470
852,90,627,764,989
59,808,381,898,469,392
928,76,858
312,755,482,853,617,64
678,848,931,565,239,157
303,389,148,626,151,178,516
231,306,724,354,840,88,506
384,171,568,821,667,975,407,157,242
698,730,931,718,755,991
99,357,503,865,741,647,305,347,292
328,868,838,950,934
797,413,473,10,919,108,366,525
950,690,746,800,392
304,640,734,819,474,396,703,203,957
812,868,768,752,644,504,102
675,148,907,214,29
901,144,315,907,717
467,154,259,857,591,198,395,537,663
824,246,32,20,598,82,646
141,980,297
732,342,50,220,700,850,142
85,963,935,350,339,681,687,771,857,967
928,966,845,846,598,159
249,445,809,375,215,216
892,920,60,810,554,942,456
230,659,29,452
478,83,276
491,28,267,162,253
896,317
695,175,577,405,199,941,219,507
915,370,764,678,3,903,918,563,723
575,901,841,515,614,155,110
524,934,1000,864,440,999,599
231,840,774,378,519,964
422,548,94,566,830,260
462,295,611,703,499,985,516,489
372,995,102,427,35
649,589,865,364,715,548,804,147
686,42,832,642,713,757,896
267,353,285,221,873
773,756,930,955,273,246,611
268,635,655,390,169,225,372
904,746,254,25,903,182
99,170,917,957,126,896,121,172
398,872,444,748,508,188
631,739,594,538,296,882,433,494
592,552,180,486
828,169,439,727,489,222
8,76,876,183
698,656,375,926
968,403,648,176,849,127,254,297
325,479,637,969,665,208,818,636
986,880,128,662,477,649
981,755,43,286,27,591,365,343,154,371,241,879,444,101,653,761
736,156,466,830,332,415,602,260,318
845,950,119,447,816,52,992,791
890,990,980,636,632
215,799,787,633,688
748,822,612,142,322,234
435,751,59,659,863,760
990,348,826,643,91
641,53,719,972,805,331
676,180,621,304,643
297,19,883,122,366
652,16,982,237,665,777
626,575,47,333,237,426,878,720
924,530,556,520
195,878,989,435,223,970
922,418,986,524,519,275,706,379
37,891,803,387,991
990,636,348,694,878,861
316,308,595,646,853,265,494
780,872,962,712,594,812
232,212,983,241,576,349,148
916,514,622
389,451,997,559,755,174,336,49,426,569,915
824,926,147,470,416,486,914,112
317,13,459
924,792,56,540,798,52
238,447,295,145,896
670,850,870,980,82,505
231,506,55,215,179,207
888,742,718,426,266,600,17
742,384,372,856,955,315,845,193,245,313
990,392,254,528,416,612,718,734
111,429,461,611,315,135,888,758
972,586,948,34,701,719,582
869,121,338,646,463
174,620,726,697
825,371,43,745,259,181,857,301,31
664,656,482,898,779,48,820
589,831,675,595,391,785,301,715,131,957,495
1000,36,780,548,587,562,559,440,741,918,907,863
335,111,617,461,323,189,789,149,852
994,748,310,589,648,683,601,833
92,995,70
528,636,36,717,526,830,805
811,507,566,617
167,414,374,542,828,149,664,934,19,882,226
8,56,26,198,595,714
524,66,755,934,606,902
138,645,596,39,160,204
860,826,903,680,718,478,866
881,688,937,818,313
748,594,476,712,638,588
211,657,551,789,372,331,470
575,161,550,139,694
231,350,168,888,90,731,636,874
974,986,415,275,467,6,586,433,318
680,139,63,491,333,408,518,246
713,528,598,630,552,433,734
107,579,741,769,81,452,427
356,672,822,818,576,328
475,334,720,505,723
994,920,310,900,564,237
523,637,173,414,665
686,818,706,572,296,206,20,947,630
133,36,800,706,812,562,472
870,998,474,758,898,467
31,87,971,473,219,869,242
898,988,688,730,450,966
745,901,899,787,269,143,709,683,477,319,984,401
372,186,420,121,549,827
603,505,967,397,761,525,321
72,30,482,909,528,484,475
767,616,820,112,59
956,978,598,599,667,895
227,941,333,473,496
491,644,50,328,497
767,572,248,377,189,313,329,65,925
1000,974,288,380,634,324
359,619,739,457,443,229,750,247
998,928,604,944,598,590,772,552,368
901,228,483,5,642,42,614,155,811,299
378,912,522,490
399,921,71,833,695,344,568,698,89
646,460,837,180,333,899,529
89,517,419
916,514,900,288,36,956,117,815
535,312,915
116,90,968,10,888,762
915,242,801,570,665,81
932,918,908,556,904,180
843,765,223,856,278,57
678,742,691,803,809,752,518,903
331,545,768,453,675,67,925
942,962,476,647,272,933
523,884,905
750,92,55
37,661,923,332,101,975,340
980,890,634,966,520,668,392,602
51,235,405,663,685,39,32
978,940,598,438,188,21
